Date,,WOD East Falls Church,WOD EFC Ped IN,WOD EFC Ped OUT,WOD EFC Bike IN,WOD EFC Bike OUT
23/12/2010,12:15,5,2,1,2,0
23/12/2010,12:30,2,2,0,0,0
23/12/2010,12:45,1,0,0,0,1
23/12/2010,13:00,0,0,0,0,0
23/12/2010,13:15,5,5,0,0,0
23/12/2010,13:30,1,0,1,0,0
23/12/2010,13:45,3,1,0,1,1
23/12/2010,14:00,3,0,2,0,1
23/12/2010,14:15,2,0,1,1,0
23/12/2010,14:30,4,0,0,2,2
23/12/2010,14:45,1,0,0,1,0
23/12/2010,15:00,3,2,0,1,0
23/12/2010,15:15,3,2,1,0,0
23/12/2010,15:30,5,1,1,2,1
23/12/2010,15:45,8,3,2,1,2
23/12/2010,16:00,4,0,2,1,1
23/12/2010,16:15,4,1,1,0,2
23/12/2010,16:30,3,0,1,1,1
23/12/2010,16:45,6,0,0,1,5
23/12/2010,17:00,3,0,0,2,1
23/12/2010,17:15,5,2,0,1,2
23/12/2010,17:30,2,0,0,1,1
23/12/2010,17:45,2,0,1,1,0
23/12/2010,18:00,1,0,0,0,1
23/12/2010,18:15,2,0,1,1,0
23/12/2010,18:30,0,0,0,0,0
23/12/2010,18:45,1,0,0,0,1
23/12/2010,19:00,3,2,0,1,0
23/12/2010,19:15,0,0,0,0,0
23/12/2010,19:30,0,0,0,0,0
23/12/2010,19:45,0,0,0,0,0
23/12/2010,20:00,0,0,0,0,0
23/12/2010,20:15,0,0,0,0,0
23/12/2010,20:30,0,0,0,0,0
23/12/2010,20:45,1,0,0,0,1
23/12/2010,21:00,0,0,0,0,0
23/12/2010,21:15,0,0,0,0,0
23/12/2010,21:30,0,0,0,0,0
23/12/2010,21:45,1,0,0,0,1
23/12/2010,22:00,0,0,0,0,0
23/12/2010,22:15,0,0,0,0,0
23/12/2010,22:30,0,0,0,0,0
23/12/2010,22:45,0,0,0,0,0
23/12/2010,23:00,0,0,0,0,0
23/12/2010,23:15,0,0,0,0,0
23/12/2010,23:30,0,0,0,0,0
23/12/2010,23:45,0,0,0,0,0
24/12/2010,00:00,0,0,0,0,0
24/12/2010,00:15,0,0,0,0,0
24/12/2010,00:30,0,0,0,0,0
24/12/2010,00:45,0,0,0,0,0
24/12/2010,01:00,0,0,0,0,0
24/12/2010,01:15,0,0,0,0,0
24/12/2010,01:30,0,0,0,0,0
24/12/2010,01:45,0,0,0,0,0
24/12/2010,02:00,0,0,0,0,0
24/12/2010,02:15,0,0,0,0,0
24/12/2010,02:30,0,0,0,0,0
24/12/2010,02:45,0,0,0,0,0
24/12/2010,03:00,0,0,0,0,0
24/12/2010,03:15,0,0,0,0,0
24/12/2010,03:30,0,0,0,0,0
24/12/2010,03:45,0,0,0,0,0
24/12/2010,04:00,0,0,0,0,0
24/12/2010,04:15,0,0,0,0,0
24/12/2010,04:30,0,0,0,0,0
24/12/2010,04:45,0,0,0,0,0
24/12/2010,05:00,0,0,0,0,0
24/12/2010,05:15,0,0,0,0,0
24/12/2010,05:30,0,0,0,0,0
24/12/2010,05:45,0,0,0,0,0
24/12/2010,06:00,0,0,0,0,0
24/12/2010,06:15,1,1,0,0,0
24/12/2010,06:30,0,0,0,0,0
24/12/2010,06:45,1,0,1,0,0
24/12/2010,07:00,1,0,0,1,0
24/12/2010,07:15,2,1,0,1,0
24/12/2010,07:30,2,1,1,0,0
24/12/2010,07:45,2,1,1,0,0
24/12/2010,08:00,4,3,0,1,0
24/12/2010,08:15,1,0,1,0,0
24/12/2010,08:30,3,0,2,1,0
24/12/2010,08:45,2,1,0,1,0
24/12/2010,09:00,4,1,2,0,1
24/12/2010,09:15,6,3,1,1,1
24/12/2010,09:30,8,3,3,1,1
24/12/2010,09:45,7,2,3,2,0
24/12/2010,10:00,4,3,0,1,0
24/12/2010,10:15,5,3,2,0,0
24/12/2010,10:30,3,1,1,1,0
24/12/2010,10:45,5,4,0,1,0
24/12/2010,11:00,1,1,0,0,0
24/12/2010,11:15,11,7,1,1,2
24/12/2010,11:30,4,2,2,0,0
24/12/2010,11:45,6,3,3,0,0
24/12/2010,12:00,7,5,2,0,0
24/12/2010,12:15,9,7,2,0,0
24/12/2010,12:30,5,4,0,0,1
24/12/2010,12:45,6,5,0,1,0
24/12/2010,13:00,5,4,0,1,0
24/12/2010,13:15,7,4,2,1,0
24/12/2010,13:30,5,2,0,1,2
24/12/2010,13:45,6,3,0,2,1
24/12/2010,14:00,12,2,4,4,2
24/12/2010,14:15,9,6,0,2,1
24/12/2010,14:30,8,4,2,1,1
24/12/2010,14:45,12,6,1,3,2
24/12/2010,15:00,10,3,3,3,1
24/12/2010,15:15,6,2,1,2,1
24/12/2010,15:30,5,4,0,1,0
24/12/2010,15:45,3,0,0,1,2
24/12/2010,16:00,8,4,1,2,1
24/12/2010,16:15,3,0,0,2,1
24/12/2010,16:30,4,2,0,1,1
24/12/2010,16:45,4,2,2,0,0
24/12/2010,17:00,2,0,1,0,1
24/12/2010,17:15,2,0,1,0,1
24/12/2010,17:30,2,2,0,0,0
24/12/2010,17:45,2,1,1,0,0
24/12/2010,18:00,2,0,1,0,1
24/12/2010,18:15,0,0,0,0,0
24/12/2010,18:30,0,0,0,0,0
24/12/2010,18:45,0,0,0,0,0
24/12/2010,19:00,0,0,0,0,0
24/12/2010,19:15,0,0,0,0,0
24/12/2010,19:30,0,0,0,0,0
24/12/2010,19:45,0,0,0,0,0
24/12/2010,20:00,0,0,0,0,0
24/12/2010,20:15,0,0,0,0,0
24/12/2010,20:30,0,0,0,0,0
24/12/2010,20:45,0,0,0,0,0
24/12/2010,21:00,0,0,0,0,0
24/12/2010,21:15,0,0,0,0,0
24/12/2010,21:30,0,0,0,0,0
24/12/2010,21:45,0,0,0,0,0
24/12/2010,22:00,0,0,0,0,0
24/12/2010,22:15,0,0,0,0,0
24/12/2010,22:30,0,0,0,0,0
24/12/2010,22:45,0,0,0,0,0
24/12/2010,23:00,0,0,0,0,0
24/12/2010,23:15,0,0,0,0,0
24/12/2010,23:30,0,0,0,0,0
24/12/2010,23:45,0,0,0,0,0
25/12/2010,00:00,0,0,0,0,0
25/12/2010,00:15,0,0,0,0,0
25/12/2010,00:30,0,0,0,0,0
25/12/2010,00:45,0,0,0,0,0
25/12/2010,01:00,0,0,0,0,0
25/12/2010,01:15,0,0,0,0,0
25/12/2010,01:30,0,0,0,0,0
25/12/2010,01:45,0,0,0,0,0
25/12/2010,02:00,0,0,0,0,0
25/12/2010,02:15,0,0,0,0,0
25/12/2010,02:30,0,0,0,0,0
25/12/2010,02:45,0,0,0,0,0
25/12/2010,03:00,0,0,0,0,0
25/12/2010,03:15,0,0,0,0,0
25/12/2010,03:30,0,0,0,0,0
25/12/2010,03:45,0,0,0,0,0
25/12/2010,04:00,0,0,0,0,0
25/12/2010,04:15,0,0,0,0,0
25/12/2010,04:30,0,0,0,0,0
25/12/2010,04:45,0,0,0,0,0
25/12/2010,05:00,0,0,0,0,0
25/12/2010,05:15,0,0,0,0,0
25/12/2010,05:30,0,0,0,0,0
25/12/2010,05:45,0,0,0,0,0
25/12/2010,06:00,1,1,0,0,0
25/12/2010,06:15,0,0,0,0,0
25/12/2010,06:30,0,0,0,0,0
25/12/2010,06:45,0,0,0,0,0
25/12/2010,07:00,0,0,0,0,0
25/12/2010,07:15,0,0,0,0,0
25/12/2010,07:30,0,0,0,0,0
25/12/2010,07:45,1,0,1,0,0
25/12/2010,08:00,2,2,0,0,0
25/12/2010,08:15,5,3,2,0,0
25/12/2010,08:30,2,0,2,0,0
25/12/2010,08:45,4,4,0,0,0
25/12/2010,09:00,5,3,2,0,0
25/12/2010,09:15,2,2,0,0,0
25/12/2010,09:30,2,1,1,0,0
25/12/2010,09:45,3,2,0,1,0
25/12/2010,10:00,6,3,3,0,0
25/12/2010,10:15,6,3,3,0,0
25/12/2010,10:30,8,6,2,0,0
25/12/2010,10:45,6,4,2,0,0
25/12/2010,11:00,4,0,4,0,0
25/12/2010,11:15,2,1,1,0,0
25/12/2010,11:30,5,3,2,0,0
25/12/2010,11:45,3,2,1,0,0
25/12/2010,12:00,9,5,3,0,1
25/12/2010,12:15,4,2,0,2,0
25/12/2010,12:30,9,7,2,0,0
25/12/2010,12:45,3,3,0,0,0
25/12/2010,13:00,3,2,0,1,0
25/12/2010,13:15,5,2,0,1,2
25/12/2010,13:30,3,2,0,1,0
25/12/2010,13:45,6,4,1,1,0
25/12/2010,14:00,8,3,3,1,1
25/12/2010,14:15,10,5,3,1,1
25/12/2010,14:30,6,4,0,2,0
25/12/2010,14:45,10,3,3,4,0
25/12/2010,15:00,4,4,0,0,0
25/12/2010,15:15,5,2,2,0,1
25/12/2010,15:30,6,1,3,2,0
25/12/2010,15:45,4,3,0,0,1
25/12/2010,16:00,5,1,3,1,0
25/12/2010,16:15,5,2,2,1,0
25/12/2010,16:30,5,1,3,0,1
25/12/2010,16:45,11,9,2,0,0
25/12/2010,17:00,12,5,6,1,0
25/12/2010,17:15,2,2,0,0,0
25/12/2010,17:30,8,8,0,0,0
25/12/2010,17:45,0,0,0,0,0
25/12/2010,18:00,2,1,0,1,0
25/12/2010,18:15,0,0,0,0,0
25/12/2010,18:30,0,0,0,0,0
25/12/2010,18:45,0,0,0,0,0
25/12/2010,19:00,0,0,0,0,0
25/12/2010,19:15,1,1,0,0,0
25/12/2010,19:30,0,0,0,0,0
25/12/2010,19:45,0,0,0,0,0
25/12/2010,20:00,1,0,1,0,0
25/12/2010,20:15,1,1,0,0,0
25/12/2010,20:30,0,0,0,0,0
25/12/2010,20:45,0,0,0,0,0
25/12/2010,21:00,1,1,0,0,0
25/12/2010,21:15,0,0,0,0,0
25/12/2010,21:30,0,0,0,0,0
25/12/2010,21:45,0,0,0,0,0
25/12/2010,22:00,0,0,0,0,0
25/12/2010,22:15,0,0,0,0,0
25/12/2010,22:30,0,0,0,0,0
25/12/2010,22:45,0,0,0,0,0
25/12/2010,23:00,0,0,0,0,0
25/12/2010,23:15,1,0,1,0,0
25/12/2010,23:30,0,0,0,0,0
25/12/2010,23:45,1,1,0,0,0
26/12/2010,00:00,1,1,0,0,0
26/12/2010,00:15,0,0,0,0,0
26/12/2010,00:30,0,0,0,0,0
26/12/2010,00:45,1,0,0,1,0
26/12/2010,01:00,0,0,0,0,0
26/12/2010,01:15,0,0,0,0,0
26/12/2010,01:30,0,0,0,0,0
26/12/2010,01:45,0,0,0,0,0
26/12/2010,02:00,0,0,0,0,0
26/12/2010,02:15,0,0,0,0,0
26/12/2010,02:30,0,0,0,0,0
26/12/2010,02:45,0,0,0,0,0
26/12/2010,03:00,0,0,0,0,0
26/12/2010,03:15,1,0,1,0,0
26/12/2010,03:30,0,0,0,0,0
26/12/2010,03:45,0,0,0,0,0
26/12/2010,04:00,0,0,0,0,0
26/12/2010,04:15,0,0,0,0,0
26/12/2010,04:30,0,0,0,0,0
26/12/2010,04:45,0,0,0,0,0
26/12/2010,05:00,0,0,0,0,0
26/12/2010,05:15,0,0,0,0,0
26/12/2010,05:30,0,0,0,0,0
26/12/2010,05:45,0,0,0,0,0
26/12/2010,06:00,0,0,0,0,0
26/12/2010,06:15,0,0,0,0,0
26/12/2010,06:30,1,1,0,0,0
26/12/2010,06:45,0,0,0,0,0
26/12/2010,07:00,0,0,0,0,0
26/12/2010,07:15,0,0,0,0,0
26/12/2010,07:30,0,0,0,0,0
26/12/2010,07:45,0,0,0,0,0
26/12/2010,08:00,3,1,1,1,0
26/12/2010,08:15,3,1,1,0,1
26/12/2010,08:30,4,2,2,0,0
26/12/2010,08:45,4,2,1,0,1
26/12/2010,09:00,6,3,2,0,1
26/12/2010,09:15,2,2,0,0,0
26/12/2010,09:30,14,9,3,0,2
26/12/2010,09:45,8,7,1,0,0
26/12/2010,10:00,12,9,2,1,0
26/12/2010,10:15,9,3,3,2,1
26/12/2010,10:30,15,9,4,2,0
26/12/2010,10:45,11,6,2,2,1
26/12/2010,11:00,7,5,0,2,0
26/12/2010,11:15,5,4,1,0,0
26/12/2010,11:30,7,3,0,1,3
26/12/2010,11:45,7,3,4,0,0
26/12/2010,12:00,8,5,2,0,1
26/12/2010,12:15,5,4,0,1,0
26/12/2010,12:30,4,3,1,0,0
26/12/2010,12:45,11,5,1,4,1
26/12/2010,13:00,1,1,0,0,0
26/12/2010,13:15,6,3,3,0,0
26/12/2010,13:30,8,5,1,0,2
26/12/2010,13:45,1,1,0,0,0
26/12/2010,14:00,4,3,1,0,0
26/12/2010,14:15,4,3,1,0,0
26/12/2010,14:30,3,1,2,0,0
26/12/2010,14:45,5,3,1,1,0
26/12/2010,15:00,4,4,0,0,0
26/12/2010,15:15,9,5,3,1,0
26/12/2010,15:30,4,3,0,0,1
26/12/2010,15:45,3,2,1,0,0
26/12/2010,16:00,4,3,1,0,0
26/12/2010,16:15,3,2,1,0,0
26/12/2010,16:30,0,0,0,0,0
26/12/2010,16:45,4,2,1,1,0
26/12/2010,17:00,3,1,1,1,0
26/12/2010,17:15,3,1,0,2,0
26/12/2010,17:30,0,0,0,0,0
26/12/2010,17:45,1,1,0,0,0
26/12/2010,18:00,0,0,0,0,0
26/12/2010,18:15,1,0,0,0,1
26/12/2010,18:30,0,0,0,0,0
26/12/2010,18:45,0,0,0,0,0
26/12/2010,19:00,1,0,1,0,0
26/12/2010,19:15,0,0,0,0,0
26/12/2010,19:30,1,1,0,0,0
26/12/2010,19:45,0,0,0,0,0
26/12/2010,20:00,0,0,0,0,0
26/12/2010,20:15,0,0,0,0,0
26/12/2010,20:30,0,0,0,0,0
26/12/2010,20:45,0,0,0,0,0
26/12/2010,21:00,0,0,0,0,0
26/12/2010,21:15,0,0,0,0,0
26/12/2010,21:30,0,0,0,0,0
26/12/2010,21:45,0,0,0,0,0
26/12/2010,22:00,0,0,0,0,0
26/12/2010,22:15,0,0,0,0,0
26/12/2010,22:30,0,0,0,0,0
26/12/2010,22:45,0,0,0,0,0
26/12/2010,23:00,0,0,0,0,0
26/12/2010,23:15,0,0,0,0,0
26/12/2010,23:30,0,0,0,0,0
26/12/2010,23:45,0,0,0,0,0
27/12/2010,00:00,0,0,0,0,0
27/12/2010,00:15,1,0,1,0,0
27/12/2010,00:30,0,0,0,0,0
27/12/2010,00:45,0,0,0,0,0
27/12/2010,01:00,0,0,0,0,0
27/12/2010,01:15,1,1,0,0,0
27/12/2010,01:30,0,0,0,0,0
27/12/2010,01:45,0,0,0,0,0
27/12/2010,02:00,0,0,0,0,0
27/12/2010,02:15,0,0,0,0,0
27/12/2010,02:30,0,0,0,0,0
27/12/2010,02:45,0,0,0,0,0
27/12/2010,03:00,0,0,0,0,0
27/12/2010,03:15,0,0,0,0,0
27/12/2010,03:30,0,0,0,0,0
27/12/2010,03:45,0,0,0,0,0
27/12/2010,04:00,0,0,0,0,0
27/12/2010,04:15,0,0,0,0,0
27/12/2010,04:30,0,0,0,0,0
27/12/2010,04:45,0,0,0,0,0
27/12/2010,05:00,0,0,0,0,0
27/12/2010,05:15,0,0,0,0,0
27/12/2010,05:30,0,0,0,0,0
27/12/2010,05:45,0,0,0,0,0
27/12/2010,06:00,0,0,0,0,0
27/12/2010,06:15,0,0,0,0,0
27/12/2010,06:30,2,1,0,1,0
27/12/2010,06:45,0,0,0,0,0
27/12/2010,07:00,1,1,0,0,0
27/12/2010,07:15,1,1,0,0,0
27/12/2010,07:30,0,0,0,0,0
27/12/2010,07:45,2,1,1,0,0
27/12/2010,08:00,2,2,0,0,0
27/12/2010,08:15,1,1,0,0,0
27/12/2010,08:30,6,3,2,1,0
27/12/2010,08:45,2,1,0,1,0
27/12/2010,09:00,3,1,0,2,0
27/12/2010,09:15,1,0,1,0,0
27/12/2010,09:30,0,0,0,0,0
27/12/2010,09:45,1,1,0,0,0
27/12/2010,10:00,2,2,0,0,0
27/12/2010,10:15,2,1,0,1,0
27/12/2010,10:30,1,1,0,0,0
27/12/2010,10:45,3,2,1,0,0
27/12/2010,11:00,5,3,1,1,0
27/12/2010,11:15,1,1,0,0,0
27/12/2010,11:30,3,2,1,0,0
27/12/2010,11:45,2,2,0,0,0
27/12/2010,12:00,2,0,0,1,1
27/12/2010,12:15,1,1,0,0,0
27/12/2010,12:30,0,0,0,0,0
27/12/2010,12:45,2,2,0,0,0
27/12/2010,13:00,1,0,1,0,0
27/12/2010,13:15,0,0,0,0,0
27/12/2010,13:30,5,3,2,0,0
27/12/2010,13:45,0,0,0,0,0
27/12/2010,14:00,4,2,2,0,0
27/12/2010,14:15,5,3,2,0,0
27/12/2010,14:30,3,1,0,0,2
27/12/2010,14:45,1,1,0,0,0
27/12/2010,15:00,0,0,0,0,0
27/12/2010,15:15,1,0,1,0,0
27/12/2010,15:30,1,1,0,0,0
27/12/2010,15:45,2,0,0,2,0
27/12/2010,16:00,5,1,0,2,2
27/12/2010,16:15,2,1,1,0,0
27/12/2010,16:30,0,0,0,0,0
27/12/2010,16:45,1,1,0,0,0
27/12/2010,17:00,3,2,1,0,0
27/12/2010,17:15,2,2,0,0,0
27/12/2010,17:30,4,1,0,1,2
27/12/2010,17:45,1,1,0,0,0
27/12/2010,18:00,0,0,0,0,0
27/12/2010,18:15,2,0,0,1,1
27/12/2010,18:30,2,1,1,0,0
27/12/2010,18:45,0,0,0,0,0
27/12/2010,19:00,0,0,0,0,0
27/12/2010,19:15,0,0,0,0,0
27/12/2010,19:30,1,0,1,0,0
27/12/2010,19:45,0,0,0,0,0
27/12/2010,20:00,2,1,0,0,1
27/12/2010,20:15,1,0,1,0,0
27/12/2010,20:30,1,0,0,1,0
27/12/2010,20:45,0,0,0,0,0
27/12/2010,21:00,1,1,0,0,0
27/12/2010,21:15,0,0,0,0,0
27/12/2010,21:30,0,0,0,0,0
27/12/2010,21:45,0,0,0,0,0
27/12/2010,22:00,0,0,0,0,0
27/12/2010,22:15,0,0,0,0,0
27/12/2010,22:30,0,0,0,0,0
27/12/2010,22:45,0,0,0,0,0
27/12/2010,23:00,0,0,0,0,0
27/12/2010,23:15,0,0,0,0,0
27/12/2010,23:30,0,0,0,0,0
27/12/2010,23:45,0,0,0,0,0
28/12/2010,00:00,0,0,0,0,0
28/12/2010,00:15,0,0,0,0,0
28/12/2010,00:30,0,0,0,0,0
28/12/2010,00:45,0,0,0,0,0
28/12/2010,01:00,0,0,0,0,0
28/12/2010,01:15,0,0,0,0,0
28/12/2010,01:30,0,0,0,0,0
28/12/2010,01:45,0,0,0,0,0
28/12/2010,02:00,0,0,0,0,0
28/12/2010,02:15,0,0,0,0,0
28/12/2010,02:30,0,0,0,0,0
28/12/2010,02:45,0,0,0,0,0
28/12/2010,03:00,0,0,0,0,0
28/12/2010,03:15,0,0,0,0,0
28/12/2010,03:30,0,0,0,0,0
28/12/2010,03:45,0,0,0,0,0
28/12/2010,04:00,0,0,0,0,0
28/12/2010,04:15,0,0,0,0,0
28/12/2010,04:30,0,0,0,0,0
28/12/2010,04:45,0,0,0,0,0
28/12/2010,05:00,0,0,0,0,0
28/12/2010,05:15,0,0,0,0,0
28/12/2010,05:30,1,0,0,1,0
28/12/2010,05:45,0,0,0,0,0
28/12/2010,06:00,0,0,0,0,0
28/12/2010,06:15,1,0,0,0,1
28/12/2010,06:30,1,0,0,1,0
28/12/2010,06:45,3,1,0,2,0
28/12/2010,07:00,1,0,1,0,0
28/12/2010,07:15,3,1,1,0,1
28/12/2010,07:30,4,1,0,3,0
28/12/2010,07:45,5,3,2,0,0
28/12/2010,08:00,6,3,0,3,0
28/12/2010,08:15,7,2,0,2,3
28/12/2010,08:30,5,1,0,2,2
28/12/2010,08:45,8,3,1,4,0
28/12/2010,09:00,10,5,1,3,1
28/12/2010,09:15,5,5,0,0,0
28/12/2010,09:30,4,3,0,1,0
28/12/2010,09:45,4,3,1,0,0
28/12/2010,10:00,3,2,0,1,0
28/12/2010,10:15,8,4,1,2,1
28/12/2010,10:30,14,4,6,1,3
28/12/2010,10:45,3,2,0,1,0
28/12/2010,11:00,1,1,0,0,0
28/12/2010,11:15,1,0,1,0,0
28/12/2010,11:30,3,0,2,1,0
28/12/2010,11:45,1,0,0,1,0
28/12/2010,12:00,4,4,0,0,0
28/12/2010,12:15,5,3,2,0,0
28/12/2010,12:30,6,3,1,2,0
28/12/2010,12:45,0,0,0,0,0
28/12/2010,13:00,5,0,3,0,2
28/12/2010,13:15,15,11,2,2,0
28/12/2010,13:30,1,1,0,0,0
28/12/2010,13:45,4,3,1,0,0
28/12/2010,14:00,3,1,1,1,0
28/12/2010,14:15,3,1,1,1,0
28/12/2010,14:30,7,3,3,1,0
28/12/2010,14:45,3,0,2,1,0
28/12/2010,15:00,5,2,0,3,0
28/12/2010,15:15,40,13,24,2,1
28/12/2010,15:30,15,5,5,3,2
28/12/2010,15:45,7,3,3,1,0
28/12/2010,16:00,15,7,3,4,1
28/12/2010,16:15,6,1,0,4,1
28/12/2010,16:30,4,2,0,1,1
28/12/2010,16:45,13,6,3,3,1
28/12/2010,17:00,6,2,1,1,2
28/12/2010,17:15,8,2,2,2,2
28/12/2010,17:30,2,0,1,0,1
28/12/2010,17:45,6,0,2,0,4
28/12/2010,18:00,5,1,3,0,1
28/12/2010,18:15,3,2,1,0,0
28/12/2010,18:30,4,0,0,2,2
28/12/2010,18:45,3,0,1,0,2
28/12/2010,19:00,2,2,0,0,0
28/12/2010,19:15,0,0,0,0,0
28/12/2010,19:30,1,1,0,0,0
28/12/2010,19:45,0,0,0,0,0
28/12/2010,20:00,1,0,1,0,0
28/12/2010,20:15,1,1,0,0,0
28/12/2010,20:30,4,1,1,2,0
28/12/2010,20:45,1,0,0,1,0
28/12/2010,21:00,0,0,0,0,0
28/12/2010,21:15,0,0,0,0,0
28/12/2010,21:30,0,0,0,0,0
28/12/2010,21:45,4,0,3,1,0
28/12/2010,22:00,0,0,0,0,0
28/12/2010,22:15,0,0,0,0,0
28/12/2010,22:30,1,0,1,0,0
28/12/2010,22:45,0,0,0,0,0
28/12/2010,23:00,1,0,1,0,0
28/12/2010,23:15,0,0,0,0,0
28/12/2010,23:30,0,0,0,0,0
28/12/2010,23:45,1,0,0,1,0
29/12/2010,00:00,0,0,0,0,0
29/12/2010,00:15,0,0,0,0,0
29/12/2010,00:30,5,0,4,1,0
29/12/2010,00:45,0,0,0,0,0
29/12/2010,01:00,0,0,0,0,0
29/12/2010,01:15,0,0,0,0,0
29/12/2010,01:30,0,0,0,0,0
29/12/2010,01:45,0,0,0,0,0
29/12/2010,02:00,0,0,0,0,0
29/12/2010,02:15,0,0,0,0,0
29/12/2010,02:30,0,0,0,0,0
29/12/2010,02:45,0,0,0,0,0
29/12/2010,03:00,0,0,0,0,0
29/12/2010,03:15,0,0,0,0,0
29/12/2010,03:30,0,0,0,0,0
29/12/2010,03:45,0,0,0,0,0
29/12/2010,04:00,0,0,0,0,0
29/12/2010,04:15,0,0,0,0,0
29/12/2010,04:30,0,0,0,0,0
29/12/2010,04:45,0,0,0,0,0
29/12/2010,05:00,0,0,0,0,0
29/12/2010,05:15,0,0,0,0,0
29/12/2010,05:30,2,0,0,2,0
29/12/2010,05:45,1,0,0,1,0
29/12/2010,06:00,1,0,0,1,0
29/12/2010,06:15,2,0,1,1,0
29/12/2010,06:30,2,1,0,1,0
29/12/2010,06:45,6,1,0,5,0
29/12/2010,07:00,5,1,1,2,1
29/12/2010,07:15,10,4,2,4,0
29/12/2010,07:30,3,1,1,0,1
29/12/2010,07:45,8,2,0,4,2
29/12/2010,08:00,4,1,1,2,0
29/12/2010,08:15,11,3,1,7,0
29/12/2010,08:30,11,4,2,3,2
29/12/2010,08:45,5,1,2,2,0
29/12/2010,09:00,7,2,1,3,1
29/12/2010,09:15,11,3,6,2,0
29/12/2010,09:30,4,2,1,1,0
29/12/2010,09:45,5,5,0,0,0
29/12/2010,10:00,7,2,2,2,1
29/12/2010,10:15,4,1,3,0,0
29/12/2010,10:30,6,3,2,0,1
29/12/2010,10:45,4,2,1,1,0
29/12/2010,11:00,6,3,0,3,0
29/12/2010,11:15,3,1,1,1,0
29/12/2010,11:30,11,6,2,3,0
29/12/2010,11:45,8,4,0,3,1
29/12/2010,12:00,27,5,7,11,4
29/12/2010,12:15,8,4,1,3,0
29/12/2010,12:30,3,2,0,1,0
29/12/2010,12:45,7,1,0,5,1
29/12/2010,13:00,5,0,0,5,0
29/12/2010,13:15,7,0,0,6,1
29/12/2010,13:30,6,1,1,2,2
29/12/2010,13:45,6,0,0,5,1
29/12/2010,14:00,8,1,1,2,4
29/12/2010,14:15,8,4,2,1,1
29/12/2010,14:30,10,2,0,6,2
29/12/2010,14:45,7,2,0,3,2
29/12/2010,15:00,7,1,0,4,2
29/12/2010,15:15,12,2,4,4,2
29/12/2010,15:30,11,1,0,5,5
29/12/2010,15:45,6,1,2,2,1
29/12/2010,16:00,10,2,2,3,3
29/12/2010,16:15,6,2,0,3,1
29/12/2010,16:30,8,2,1,3,2
29/12/2010,16:45,11,1,1,8,1
29/12/2010,17:00,8,0,1,4,3
29/12/2010,17:15,5,0,1,1,3
29/12/2010,17:30,10,4,1,2,3
29/12/2010,17:45,8,1,3,3,1
29/12/2010,18:00,6,0,3,1,2
29/12/2010,18:15,6,1,1,1,3
29/12/2010,18:30,11,3,2,4,2
29/12/2010,18:45,5,2,2,1,0
29/12/2010,19:00,4,1,0,1,2
29/12/2010,19:15,4,0,3,0,1
29/12/2010,19:30,2,0,1,1,0
29/12/2010,19:45,2,2,0,0,0
29/12/2010,20:00,2,0,1,1,0
29/12/2010,20:15,3,1,1,0,1
29/12/2010,20:30,2,1,0,1,0
29/12/2010,20:45,4,1,2,0,1
29/12/2010,21:00,0,0,0,0,0
29/12/2010,21:15,0,0,0,0,0
29/12/2010,21:30,0,0,0,0,0
29/12/2010,21:45,0,0,0,0,0
29/12/2010,22:00,1,0,1,0,0
29/12/2010,22:15,1,0,1,0,0
29/12/2010,22:30,0,0,0,0,0
29/12/2010,22:45,0,0,0,0,0
29/12/2010,23:00,0,0,0,0,0
29/12/2010,23:15,0,0,0,0,0
29/12/2010,23:30,2,0,1,1,0
29/12/2010,23:45,0,0,0,0,0
30/12/2010,00:00,0,0,0,0,0
30/12/2010,00:15,0,0,0,0,0
30/12/2010,00:30,0,0,0,0,0
30/12/2010,00:45,0,0,0,0,0
30/12/2010,01:00,0,0,0,0,0
30/12/2010,01:15,0,0,0,0,0
30/12/2010,01:30,0,0,0,0,0
30/12/2010,01:45,0,0,0,0,0
30/12/2010,02:00,0,0,0,0,0
30/12/2010,02:15,0,0,0,0,0
30/12/2010,02:30,0,0,0,0,0
30/12/2010,02:45,0,0,0,0,0
30/12/2010,03:00,0,0,0,0,0
30/12/2010,03:15,0,0,0,0,0
30/12/2010,03:30,0,0,0,0,0
30/12/2010,03:45,0,0,0,0,0
30/12/2010,04:00,0,0,0,0,0
30/12/2010,04:15,0,0,0,0,0
30/12/2010,04:30,0,0,0,0,0
30/12/2010,04:45,0,0,0,0,0
30/12/2010,05:00,0,0,0,0,0
30/12/2010,05:15,0,0,0,0,0
30/12/2010,05:30,0,0,0,0,0
30/12/2010,05:45,1,0,0,1,0
30/12/2010,06:00,1,0,0,1,0
30/12/2010,06:15,2,0,0,2,0
30/12/2010,06:30,3,0,0,3,0
30/12/2010,06:45,5,0,1,2,2
30/12/2010,07:00,4,1,0,3,0
30/12/2010,07:15,6,4,0,2,0
30/12/2010,07:30,5,2,0,2,1
30/12/2010,07:45,9,1,2,6,0
30/12/2010,08:00,5,1,0,3,1
30/12/2010,08:15,8,2,2,4,0
30/12/2010,08:30,9,4,0,2,3
30/12/2010,08:45,12,6,2,4,0
30/12/2010,09:00,7,1,1,3,2
30/12/2010,09:15,2,0,0,0,2
30/12/2010,09:30,6,4,2,0,0
30/12/2010,09:45,8,4,1,3,0
