Date,,WOD East Falls Church,WOD EFC Ped IN,WOD EFC Ped OUT,WOD EFC Bike IN,WOD EFC Bike OUT
01/01/2012,00:00,0,0,0,0,0
01/01/2012,00:15,0,0,0,0,0
01/01/2012,00:30,0,0,0,0,0
01/01/2012,00:45,0,0,0,0,0
01/01/2012,01:00,0,0,0,0,0
01/01/2012,01:15,1,0,0,0,1
01/01/2012,01:30,0,0,0,0,0
01/01/2012,01:45,0,0,0,0,0
01/01/2012,02:00,0,0,0,0,0
01/01/2012,02:15,0,0,0,0,0
01/01/2012,02:30,0,0,0,0,0
01/01/2012,02:45,0,0,0,0,0
01/01/2012,03:00,0,0,0,0,0
01/01/2012,03:15,1,0,1,0,0
01/01/2012,03:30,0,0,0,0,0
01/01/2012,03:45,0,0,0,0,0
01/01/2012,04:00,0,0,0,0,0
01/01/2012,04:15,0,0,0,0,0
01/01/2012,04:30,0,0,0,0,0
01/01/2012,04:45,0,0,0,0,0
01/01/2012,05:00,0,0,0,0,0
01/01/2012,05:15,0,0,0,0,0
01/01/2012,05:30,0,0,0,0,0
01/01/2012,05:45,0,0,0,0,0
01/01/2012,06:00,0,0,0,0,0
01/01/2012,06:15,0,0,0,0,0
01/01/2012,06:30,0,0,0,0,0
01/01/2012,06:45,0,0,0,0,0
01/01/2012,07:00,0,0,0,0,0
01/01/2012,07:15,0,0,0,0,0
01/01/2012,07:30,1,0,1,0,0
01/01/2012,07:45,6,2,1,0,3
01/01/2012,08:00,1,0,1,0,0
01/01/2012,08:15,8,3,1,3,1
01/01/2012,08:30,10,2,8,0,0
01/01/2012,08:45,11,4,3,2,2
01/01/2012,09:00,12,5,4,2,1
01/01/2012,09:15,9,4,2,1,2
01/01/2012,09:30,12,6,3,0,3
01/01/2012,09:45,9,3,5,0,1
01/01/2012,10:00,14,8,3,2,1
01/01/2012,10:15,17,5,4,1,7
01/01/2012,10:30,22,6,7,4,5
01/01/2012,10:45,30,4,9,6,11
01/01/2012,11:00,16,5,6,2,3
01/01/2012,11:15,25,5,7,4,9
01/01/2012,11:30,30,7,8,8,7
01/01/2012,11:45,28,3,6,14,5
01/01/2012,12:00,40,5,8,15,12
01/01/2012,12:15,28,4,6,12,6
01/01/2012,12:30,50,12,10,17,11
01/01/2012,12:45,62,13,12,23,14
01/01/2012,13:00,39,7,8,13,11
01/01/2012,13:15,43,5,12,12,14
01/01/2012,13:30,52,10,5,24,13
01/01/2012,13:45,43,9,7,15,12
01/01/2012,14:00,44,7,9,18,10
01/01/2012,14:15,44,10,10,11,13
01/01/2012,14:30,57,6,8,21,22
01/01/2012,14:45,43,4,7,9,23
01/01/2012,15:00,35,3,4,16,12
01/01/2012,15:15,45,4,12,12,17
01/01/2012,15:30,36,9,3,14,10
01/01/2012,15:45,50,11,8,18,13
01/01/2012,16:00,35,5,13,10,7
01/01/2012,16:15,12,1,1,4,6
01/01/2012,16:30,29,7,6,12,4
01/01/2012,16:45,23,4,4,11,4
01/01/2012,17:00,12,3,1,3,5
01/01/2012,17:15,7,1,4,1,1
01/01/2012,17:30,2,1,1,0,0
01/01/2012,17:45,1,0,1,0,0
01/01/2012,18:00,0,0,0,0,0
01/01/2012,18:15,1,1,0,0,0
01/01/2012,18:30,1,0,0,0,1
01/01/2012,18:45,0,0,0,0,0
01/01/2012,19:00,0,0,0,0,0
01/01/2012,19:15,0,0,0,0,0
01/01/2012,19:30,1,0,1,0,0
01/01/2012,19:45,1,1,0,0,0
01/01/2012,20:00,1,0,1,0,0
01/01/2012,20:15,0,0,0,0,0
01/01/2012,20:30,0,0,0,0,0
01/01/2012,20:45,0,0,0,0,0
01/01/2012,21:00,0,0,0,0,0
01/01/2012,21:15,0,0,0,0,0
01/01/2012,21:30,0,0,0,0,0
01/01/2012,21:45,0,0,0,0,0
01/01/2012,22:00,0,0,0,0,0
01/01/2012,22:15,0,0,0,0,0
01/01/2012,22:30,0,0,0,0,0
01/01/2012,22:45,0,0,0,0,0
01/01/2012,23:00,0,0,0,0,0
01/01/2012,23:15,0,0,0,0,0
01/01/2012,23:30,0,0,0,0,0
01/01/2012,23:45,0,0,0,0,0
02/01/2012,00:00,0,0,0,0,0
02/01/2012,00:15,2,0,2,0,0
02/01/2012,00:30,0,0,0,0,0
02/01/2012,00:45,0,0,0,0,0
02/01/2012,01:00,0,0,0,0,0
02/01/2012,01:15,0,0,0,0,0
02/01/2012,01:30,0,0,0,0,0
02/01/2012,01:45,0,0,0,0,0
02/01/2012,02:00,0,0,0,0,0
02/01/2012,02:15,0,0,0,0,0
02/01/2012,02:30,0,0,0,0,0
02/01/2012,02:45,0,0,0,0,0
02/01/2012,03:00,0,0,0,0,0
02/01/2012,03:15,0,0,0,0,0
02/01/2012,03:30,0,0,0,0,0
02/01/2012,03:45,0,0,0,0,0
02/01/2012,04:00,0,0,0,0,0
02/01/2012,04:15,0,0,0,0,0
02/01/2012,04:30,0,0,0,0,0
02/01/2012,04:45,0,0,0,0,0
02/01/2012,05:00,0,0,0,0,0
02/01/2012,05:15,0,0,0,0,0
02/01/2012,05:30,0,0,0,0,0
02/01/2012,05:45,2,1,0,1,0
02/01/2012,06:00,0,0,0,0,0
02/01/2012,06:15,2,0,1,1,0
02/01/2012,06:30,2,1,0,1,0
02/01/2012,06:45,1,0,1,0,0
02/01/2012,07:00,3,0,0,0,3
02/01/2012,07:15,3,0,1,0,2
02/01/2012,07:30,0,0,0,0,0
02/01/2012,07:45,4,2,0,1,1
02/01/2012,08:00,3,2,0,0,1
02/01/2012,08:15,7,3,4,0,0
02/01/2012,08:30,7,1,5,1,0
02/01/2012,08:45,8,5,0,1,2
02/01/2012,09:00,15,6,2,3,4
02/01/2012,09:15,8,3,3,2,0
02/01/2012,09:30,11,5,5,1,0
02/01/2012,09:45,6,2,3,0,1
02/01/2012,10:00,11,6,4,0,1
02/01/2012,10:15,16,9,4,1,2
02/01/2012,10:30,18,6,5,3,4
02/01/2012,10:45,14,6,4,1,3
02/01/2012,11:00,12,7,4,1,0
02/01/2012,11:15,21,5,14,1,1
02/01/2012,11:30,23,9,9,2,3
02/01/2012,11:45,10,4,1,3,2
02/01/2012,12:00,14,8,3,3,0
02/01/2012,12:15,28,10,14,3,1
02/01/2012,12:30,14,7,2,2,3
02/01/2012,12:45,20,7,6,4,3
02/01/2012,13:00,10,5,2,2,1
02/01/2012,13:15,16,8,5,1,2
02/01/2012,13:30,9,3,3,2,1
02/01/2012,13:45,14,8,4,1,1
02/01/2012,14:00,12,7,1,3,1
02/01/2012,14:15,16,8,4,1,3
02/01/2012,14:30,15,7,2,4,2
02/01/2012,14:45,11,3,2,5,1
02/01/2012,15:00,19,5,7,5,2
02/01/2012,15:15,9,1,5,2,1
02/01/2012,15:30,13,5,2,5,1
02/01/2012,15:45,11,2,3,3,3
02/01/2012,16:00,16,2,7,6,1
02/01/2012,16:15,8,5,1,2,0
02/01/2012,16:30,3,1,0,1,1
02/01/2012,16:45,15,5,1,4,5
02/01/2012,17:00,13,4,5,2,2
02/01/2012,17:15,7,1,4,2,0
02/01/2012,17:30,13,3,3,1,6
02/01/2012,17:45,7,2,1,0,4
02/01/2012,18:00,1,1,0,0,0
02/01/2012,18:15,2,0,1,0,1
02/01/2012,18:30,2,1,1,0,0
02/01/2012,18:45,1,0,0,1,0
02/01/2012,19:00,3,1,0,2,0
02/01/2012,19:15,1,0,1,0,0
02/01/2012,19:30,1,0,1,0,0
02/01/2012,19:45,0,0,0,0,0
02/01/2012,20:00,0,0,0,0,0
02/01/2012,20:15,1,1,0,0,0
02/01/2012,20:30,2,0,2,0,0
02/01/2012,20:45,1,0,1,0,0
02/01/2012,21:00,1,1,0,0,0
02/01/2012,21:15,1,0,1,0,0
02/01/2012,21:30,1,1,0,0,0
02/01/2012,21:45,1,0,0,0,1
02/01/2012,22:00,0,0,0,0,0
02/01/2012,22:15,0,0,0,0,0
02/01/2012,22:30,0,0,0,0,0
02/01/2012,22:45,0,0,0,0,0
02/01/2012,23:00,0,0,0,0,0
02/01/2012,23:15,0,0,0,0,0
02/01/2012,23:30,0,0,0,0,0
02/01/2012,23:45,0,0,0,0,0
03/01/2012,00:00,0,0,0,0,0
03/01/2012,00:15,0,0,0,0,0
03/01/2012,00:30,0,0,0,0,0
03/01/2012,00:45,0,0,0,0,0
03/01/2012,01:00,0,0,0,0,0
03/01/2012,01:15,0,0,0,0,0
03/01/2012,01:30,0,0,0,0,0
03/01/2012,01:45,0,0,0,0,0
03/01/2012,02:00,0,0,0,0,0
03/01/2012,02:15,0,0,0,0,0
03/01/2012,02:30,0,0,0,0,0
03/01/2012,02:45,0,0,0,0,0
03/01/2012,03:00,0,0,0,0,0
03/01/2012,03:15,0,0,0,0,0
03/01/2012,03:30,0,0,0,0,0
03/01/2012,03:45,0,0,0,0,0
03/01/2012,04:00,0,0,0,0,0
03/01/2012,04:15,0,0,0,0,0
03/01/2012,04:30,0,0,0,0,0
03/01/2012,04:45,1,0,0,0,1
03/01/2012,05:00,0,0,0,0,0
03/01/2012,05:15,0,0,0,0,0
03/01/2012,05:30,2,0,0,2,0
03/01/2012,05:45,2,0,1,1,0
03/01/2012,06:00,4,1,1,2,0
03/01/2012,06:15,13,4,0,8,1
03/01/2012,06:30,8,2,0,5,1
03/01/2012,06:45,12,3,0,7,2
03/01/2012,07:00,6,1,1,3,1
03/01/2012,07:15,15,5,1,8,1
03/01/2012,07:30,22,6,1,12,3
03/01/2012,07:45,13,2,1,9,1
03/01/2012,08:00,11,5,1,5,0
03/01/2012,08:15,29,12,4,13,0
03/01/2012,08:30,11,6,1,4,0
03/01/2012,08:45,13,2,2,7,2
03/01/2012,09:00,9,4,0,5,0
03/01/2012,09:15,6,4,1,1,0
03/01/2012,09:30,4,1,2,0,1
03/01/2012,09:45,1,0,0,1,0
03/01/2012,10:00,4,1,1,2,0
03/01/2012,10:15,5,2,2,1,0
03/01/2012,10:30,1,0,0,1,0
03/01/2012,10:45,3,1,1,1,0
03/01/2012,11:00,1,0,0,0,1
03/01/2012,11:15,3,1,1,1,0
03/01/2012,11:30,8,5,1,1,1
03/01/2012,11:45,6,2,3,1,0
03/01/2012,12:00,1,1,0,0,0
03/01/2012,12:15,6,0,0,4,2
03/01/2012,12:30,4,2,1,1,0
03/01/2012,12:45,3,1,1,0,1
03/01/2012,13:00,3,1,2,0,0
03/01/2012,13:15,3,2,0,1,0
03/01/2012,13:30,6,3,1,1,1
03/01/2012,13:45,6,2,1,1,2
03/01/2012,14:00,1,0,0,1,0
03/01/2012,14:15,2,0,1,1,0
03/01/2012,14:30,7,2,2,2,1
03/01/2012,14:45,0,0,0,0,0
03/01/2012,15:00,2,1,0,1,0
03/01/2012,15:15,2,1,0,1,0
03/01/2012,15:30,4,3,1,0,0
03/01/2012,15:45,5,2,2,1,0
03/01/2012,16:00,10,3,5,0,2
03/01/2012,16:15,5,2,2,0,1
03/01/2012,16:30,13,1,3,4,5
03/01/2012,16:45,6,1,2,2,1
03/01/2012,17:00,8,4,0,3,1
03/01/2012,17:15,12,3,2,3,4
03/01/2012,17:30,8,1,4,1,2
03/01/2012,17:45,7,2,2,0,3
03/01/2012,18:00,11,1,5,1,4
03/01/2012,18:15,12,1,4,0,7
03/01/2012,18:30,6,0,2,1,3
03/01/2012,18:45,7,0,0,0,7
03/01/2012,19:00,8,2,4,0,2
03/01/2012,19:15,6,0,1,0,5
03/01/2012,19:30,11,0,5,2,4
03/01/2012,19:45,4,0,0,1,3
03/01/2012,20:00,4,1,0,0,3
03/01/2012,20:15,1,1,0,0,0
03/01/2012,20:30,3,0,3,0,0
03/01/2012,20:45,0,0,0,0,0
03/01/2012,21:00,1,0,0,0,1
03/01/2012,21:15,0,0,0,0,0
03/01/2012,21:30,1,0,0,0,1
03/01/2012,21:45,1,0,0,0,1
03/01/2012,22:00,1,0,1,0,0
03/01/2012,22:15,1,1,0,0,0
03/01/2012,22:30,0,0,0,0,0
03/01/2012,22:45,1,0,0,0,1
03/01/2012,23:00,0,0,0,0,0
03/01/2012,23:15,0,0,0,0,0
03/01/2012,23:30,0,0,0,0,0
03/01/2012,23:45,0,0,0,0,0
04/01/2012,00:00,0,0,0,0,0
04/01/2012,00:15,1,0,0,0,1
04/01/2012,00:30,0,0,0,0,0
04/01/2012,00:45,0,0,0,0,0
04/01/2012,01:00,0,0,0,0,0
04/01/2012,01:15,0,0,0,0,0
04/01/2012,01:30,0,0,0,0,0
04/01/2012,01:45,0,0,0,0,0
04/01/2012,02:00,0,0,0,0,0
04/01/2012,02:15,0,0,0,0,0
04/01/2012,02:30,0,0,0,0,0
04/01/2012,02:45,0,0,0,0,0
04/01/2012,03:00,0,0,0,0,0
04/01/2012,03:15,0,0,0,0,0
04/01/2012,03:30,0,0,0,0,0
04/01/2012,03:45,0,0,0,0,0
04/01/2012,04:00,0,0,0,0,0
04/01/2012,04:15,0,0,0,0,0
04/01/2012,04:30,0,0,0,0,0
04/01/2012,04:45,0,0,0,0,0
04/01/2012,05:00,0,0,0,0,0
04/01/2012,05:15,2,1,0,1,0
04/01/2012,05:30,1,1,0,0,0
04/01/2012,05:45,3,0,2,1,0
04/01/2012,06:00,4,1,1,2,0
04/01/2012,06:15,6,3,2,0,1
04/01/2012,06:30,7,1,0,5,1
04/01/2012,06:45,13,3,0,7,3
04/01/2012,07:00,10,3,1,6,0
04/01/2012,07:15,13,4,1,5,3
04/01/2012,07:30,10,2,0,7,1
04/01/2012,07:45,8,1,2,4,1
04/01/2012,08:00,9,4,0,5,0
04/01/2012,08:15,23,6,0,16,1
04/01/2012,08:30,7,3,0,4,0
04/01/2012,08:45,19,5,3,9,2
04/01/2012,09:00,2,0,0,2,0
04/01/2012,09:15,4,1,2,1,0
04/01/2012,09:30,7,3,2,2,0
04/01/2012,09:45,5,3,2,0,0
04/01/2012,10:00,0,0,0,0,0
04/01/2012,10:15,4,2,1,0,1
04/01/2012,10:30,3,0,0,2,1
04/01/2012,10:45,1,1,0,0,0
04/01/2012,11:00,3,2,1,0,0
04/01/2012,11:15,2,1,1,0,0
04/01/2012,11:30,5,3,2,0,0
04/01/2012,11:45,2,0,2,0,0
04/01/2012,12:00,2,1,0,1,0
04/01/2012,12:15,2,2,0,0,0
04/01/2012,12:30,0,0,0,0,0
04/01/2012,12:45,0,0,0,0,0
04/01/2012,13:00,3,1,1,1,0
04/01/2012,13:15,0,0,0,0,0
04/01/2012,13:30,3,1,1,0,1
04/01/2012,13:45,1,0,1,0,0
04/01/2012,14:00,0,0,0,0,0
04/01/2012,14:15,1,0,1,0,0
04/01/2012,14:30,1,0,0,0,1
04/01/2012,14:45,5,2,2,1,0
04/01/2012,15:00,1,0,0,1,0
04/01/2012,15:15,5,4,1,0,0
04/01/2012,15:30,4,1,1,1,1
04/01/2012,15:45,9,2,5,1,1
04/01/2012,16:00,6,2,3,1,0
04/01/2012,16:15,9,1,2,0,6
04/01/2012,16:30,8,0,2,2,4
04/01/2012,16:45,4,2,0,2,0
04/01/2012,17:00,9,1,4,4,0
04/01/2012,17:15,16,3,6,1,6
04/01/2012,17:30,13,0,4,0,9
04/01/2012,17:45,21,3,7,3,8
04/01/2012,18:00,15,1,8,0,6
04/01/2012,18:15,10,1,5,0,4
04/01/2012,18:30,12,2,3,2,5
04/01/2012,18:45,13,1,3,0,9
04/01/2012,19:00,6,0,4,0,2
04/01/2012,19:15,10,2,2,2,4
04/01/2012,19:30,7,1,3,0,3
04/01/2012,19:45,5,1,1,1,2
04/01/2012,20:00,9,3,3,1,2
04/01/2012,20:15,6,1,3,0,2
04/01/2012,20:30,1,0,1,0,0
04/01/2012,20:45,2,1,0,0,1
04/01/2012,21:00,2,1,1,0,0
04/01/2012,21:15,1,0,0,0,1
04/01/2012,21:30,1,1,0,0,0
04/01/2012,21:45,1,0,1,0,0
04/01/2012,22:00,0,0,0,0,0
04/01/2012,22:15,0,0,0,0,0
04/01/2012,22:30,1,0,1,0,0
04/01/2012,22:45,0,0,0,0,0
04/01/2012,23:00,0,0,0,0,0
04/01/2012,23:15,0,0,0,0,0
04/01/2012,23:30,0,0,0,0,0
04/01/2012,23:45,0,0,0,0,0
05/01/2012,00:00,0,0,0,0,0
05/01/2012,00:15,0,0,0,0,0
05/01/2012,00:30,0,0,0,0,0
05/01/2012,00:45,0,0,0,0,0
05/01/2012,01:00,0,0,0,0,0
05/01/2012,01:15,0,0,0,0,0
05/01/2012,01:30,0,0,0,0,0
05/01/2012,01:45,0,0,0,0,0
05/01/2012,02:00,0,0,0,0,0
05/01/2012,02:15,0,0,0,0,0
05/01/2012,02:30,0,0,0,0,0
05/01/2012,02:45,0,0,0,0,0
05/01/2012,03:00,0,0,0,0,0
05/01/2012,03:15,0,0,0,0,0
05/01/2012,03:30,0,0,0,0,0
05/01/2012,03:45,0,0,0,0,0
05/01/2012,04:00,0,0,0,0,0
05/01/2012,04:15,0,0,0,0,0
05/01/2012,04:30,0,0,0,0,0
05/01/2012,04:45,0,0,0,0,0
05/01/2012,05:00,0,0,0,0,0
05/01/2012,05:15,1,0,0,0,1
05/01/2012,05:30,2,1,0,1,0
05/01/2012,05:45,5,1,0,4,0
05/01/2012,06:00,3,0,1,2,0
05/01/2012,06:15,5,0,1,3,1
05/01/2012,06:30,11,3,2,3,3
05/01/2012,06:45,17,7,1,8,1
05/01/2012,07:00,8,0,0,7,1
05/01/2012,07:15,17,8,0,9,0
05/01/2012,07:30,21,6,3,10,2
05/01/2012,07:45,16,2,2,12,0
05/01/2012,08:00,21,9,1,9,2
05/01/2012,08:15,15,4,1,8,2
05/01/2012,08:30,16,5,5,6,0
05/01/2012,08:45,20,4,4,12,0
05/01/2012,09:00,8,2,1,3,2
05/01/2012,09:15,12,4,1,5,2
05/01/2012,09:30,12,5,3,4,0
05/01/2012,09:45,5,2,1,2,0
05/01/2012,10:00,5,0,1,2,2
05/01/2012,10:15,5,1,2,2,0
05/01/2012,10:30,9,2,2,2,3
05/01/2012,10:45,5,1,1,1,2
05/01/2012,11:00,2,1,1,0,0
05/01/2012,11:15,4,2,0,1,1
05/01/2012,11:30,2,1,1,0,0
05/01/2012,11:45,5,0,3,2,0
05/01/2012,12:00,4,1,1,2,0
05/01/2012,12:15,14,4,1,7,2
05/01/2012,12:30,7,5,0,1,1
05/01/2012,12:45,11,6,1,2,2
05/01/2012,13:00,4,1,1,2,0
05/01/2012,13:15,5,2,2,0,1
05/01/2012,13:30,8,5,0,2,1
05/01/2012,13:45,5,0,3,0,2
05/01/2012,14:00,6,3,1,1,1
05/01/2012,14:15,2,1,0,1,0
05/01/2012,14:30,11,4,0,4,3
05/01/2012,14:45,7,3,1,3,0
05/01/2012,15:00,5,2,2,1,0
05/01/2012,15:15,8,1,2,5,0
05/01/2012,15:30,5,2,1,1,1
05/01/2012,15:45,23,9,5,5,4
05/01/2012,16:00,11,3,0,4,4
05/01/2012,16:15,18,7,2,4,5
05/01/2012,16:30,14,5,4,3,2
05/01/2012,16:45,9,1,6,2,0
05/01/2012,17:00,17,0,9,2,6
05/01/2012,17:15,13,4,3,1,5
05/01/2012,17:30,18,4,9,0,5
05/01/2012,17:45,19,3,4,3,9
05/01/2012,18:00,20,1,5,3,11
05/01/2012,18:15,16,3,3,0,10
05/01/2012,18:30,17,0,6,2,9
05/01/2012,18:45,13,1,2,1,9
05/01/2012,19:00,7,1,4,0,2
05/01/2012,19:15,13,3,1,2,7
05/01/2012,19:30,9,0,4,0,5
05/01/2012,19:45,9,2,3,0,4
05/01/2012,20:00,5,2,1,0,2
05/01/2012,20:15,6,2,1,2,1
05/01/2012,20:30,4,1,3,0,0
05/01/2012,20:45,6,2,1,1,2
05/01/2012,21:00,2,1,0,0,1
05/01/2012,21:15,3,0,3,0,0
05/01/2012,21:30,4,2,1,0,1
05/01/2012,21:45,1,0,1,0,0
05/01/2012,22:00,4,0,2,1,1
05/01/2012,22:15,1,0,0,1,0
05/01/2012,22:30,0,0,0,0,0
05/01/2012,22:45,0,0,0,0,0
05/01/2012,23:00,0,0,0,0,0
05/01/2012,23:15,0,0,0,0,0
05/01/2012,23:30,0,0,0,0,0
05/01/2012,23:45,0,0,0,0,0
06/01/2012,00:00,1,0,0,0,1
06/01/2012,00:15,0,0,0,0,0
06/01/2012,00:30,1,0,0,0,1
06/01/2012,00:45,0,0,0,0,0
06/01/2012,01:00,0,0,0,0,0
06/01/2012,01:15,0,0,0,0,0
06/01/2012,01:30,0,0,0,0,0
06/01/2012,01:45,0,0,0,0,0
06/01/2012,02:00,0,0,0,0,0
06/01/2012,02:15,0,0,0,0,0
06/01/2012,02:30,0,0,0,0,0
06/01/2012,02:45,0,0,0,0,0
06/01/2012,03:00,0,0,0,0,0
06/01/2012,03:15,0,0,0,0,0
06/01/2012,03:30,0,0,0,0,0
06/01/2012,03:45,0,0,0,0,0
06/01/2012,04:00,0,0,0,0,0
06/01/2012,04:15,0,0,0,0,0
06/01/2012,04:30,0,0,0,0,0
06/01/2012,04:45,0,0,0,0,0
06/01/2012,05:00,0,0,0,0,0
06/01/2012,05:15,2,0,0,1,1
06/01/2012,05:30,1,0,0,1,0
06/01/2012,05:45,6,1,0,5,0
06/01/2012,06:00,2,1,1,0,0
06/01/2012,06:15,8,0,0,7,1
06/01/2012,06:30,10,2,1,7,0
06/01/2012,06:45,11,3,2,4,2
06/01/2012,07:00,8,3,0,5,0
06/01/2012,07:15,14,4,1,9,0
06/01/2012,07:30,24,6,1,15,2
06/01/2012,07:45,18,2,1,13,2
06/01/2012,08:00,26,5,3,14,4
06/01/2012,08:15,33,5,2,25,1
06/01/2012,08:30,23,8,3,10,2
06/01/2012,08:45,14,2,1,9,2
06/01/2012,09:00,11,5,2,3,1
06/01/2012,09:15,13,2,2,7,2
06/01/2012,09:30,11,3,2,3,3
06/01/2012,09:45,7,2,2,3,0
06/01/2012,10:00,7,2,1,4,0
06/01/2012,10:15,9,4,2,3,0
06/01/2012,10:30,11,2,5,2,2
06/01/2012,10:45,9,3,3,1,2
06/01/2012,11:00,4,2,1,1,0
06/01/2012,11:15,7,1,0,4,2
06/01/2012,11:30,8,3,1,3,1
06/01/2012,11:45,5,0,1,2,2
06/01/2012,12:00,13,4,4,4,1
06/01/2012,12:15,10,0,2,4,4
06/01/2012,12:30,20,5,4,9,2
06/01/2012,12:45,9,0,0,6,3
06/01/2012,13:00,17,4,4,4,5
06/01/2012,13:15,7,4,1,2,0
06/01/2012,13:30,7,1,0,4,2
06/01/2012,13:45,30,5,6,8,11
06/01/2012,14:00,23,0,4,5,14
06/01/2012,14:15,12,0,5,6,1
06/01/2012,14:30,22,3,7,3,9
06/01/2012,14:45,25,2,4,11,8
06/01/2012,15:00,25,6,4,6,9
06/01/2012,15:15,25,3,2,9,11
06/01/2012,15:30,30,6,8,7,9
06/01/2012,15:45,24,6,7,4,7
06/01/2012,16:00,30,5,4,10,11
06/01/2012,16:15,21,4,3,8,6
06/01/2012,16:30,27,4,10,7,6
06/01/2012,16:45,33,4,6,12,11
06/01/2012,17:00,27,5,7,6,9
06/01/2012,17:15,33,4,7,5,17
06/01/2012,17:30,27,3,4,5,15
06/01/2012,17:45,25,2,6,6,11
06/01/2012,18:00,24,4,6,5,9
06/01/2012,18:15,14,0,0,0,14
06/01/2012,18:30,13,0,2,3,8
06/01/2012,18:45,14,0,5,1,8
06/01/2012,19:00,11,1,2,2,6
06/01/2012,19:15,15,2,4,2,7
06/01/2012,19:30,8,1,2,2,3
06/01/2012,19:45,5,0,1,1,3
06/01/2012,20:00,2,0,0,0,2
06/01/2012,20:15,0,0,0,0,0
06/01/2012,20:30,2,1,0,0,1
06/01/2012,20:45,1,0,1,0,0
06/01/2012,21:00,3,0,0,2,1
06/01/2012,21:15,2,0,1,0,1
06/01/2012,21:30,0,0,0,0,0
06/01/2012,21:45,4,1,1,0,2
06/01/2012,22:00,2,1,0,0,1
06/01/2012,22:15,4,0,1,3,0
06/01/2012,22:30,2,0,2,0,0
06/01/2012,22:45,2,0,0,0,2
06/01/2012,23:00,0,0,0,0,0
06/01/2012,23:15,1,1,0,0,0
06/01/2012,23:30,4,0,0,0,4
06/01/2012,23:45,0,0,0,0,0
07/01/2012,00:00,1,0,1,0,0
07/01/2012,00:15,0,0,0,0,0
07/01/2012,00:30,0,0,0,0,0
07/01/2012,00:45,0,0,0,0,0
07/01/2012,01:00,0,0,0,0,0
07/01/2012,01:15,0,0,0,0,0
07/01/2012,01:30,0,0,0,0,0
07/01/2012,01:45,0,0,0,0,0
07/01/2012,02:00,0,0,0,0,0
07/01/2012,02:15,0,0,0,0,0
07/01/2012,02:30,1,0,1,0,0
07/01/2012,02:45,0,0,0,0,0
07/01/2012,03:00,0,0,0,0,0
07/01/2012,03:15,0,0,0,0,0
07/01/2012,03:30,0,0,0,0,0
07/01/2012,03:45,0,0,0,0,0
07/01/2012,04:00,0,0,0,0,0
07/01/2012,04:15,0,0,0,0,0
07/01/2012,04:30,0,0,0,0,0
07/01/2012,04:45,0,0,0,0,0
07/01/2012,05:00,1,0,0,0,1
07/01/2012,05:15,0,0,0,0,0
07/01/2012,05:30,2,0,0,1,1
07/01/2012,05:45,0,0,0,0,0
07/01/2012,06:00,0,0,0,0,0
07/01/2012,06:15,1,0,0,1,0
07/01/2012,06:30,0,0,0,0,0
07/01/2012,06:45,2,1,0,0,1
07/01/2012,07:00,7,2,5,0,0
07/01/2012,07:15,7,2,4,1,0
07/01/2012,07:30,4,1,3,0,0
07/01/2012,07:45,4,3,1,0,0
07/01/2012,08:00,7,2,3,2,0
07/01/2012,08:15,16,6,8,1,1
07/01/2012,08:30,16,8,7,1,0
07/01/2012,08:45,15,5,8,2,0
07/01/2012,09:00,25,16,6,1,2
07/01/2012,09:15,20,7,6,4,3
07/01/2012,09:30,30,15,4,3,8
07/01/2012,09:45,45,14,11,8,12
07/01/2012,10:00,30,15,9,5,1
07/01/2012,10:15,34,6,16,2,10
07/01/2012,10:30,31,8,14,5,4
07/01/2012,10:45,34,10,7,12,5
07/01/2012,11:00,43,10,8,9,16
07/01/2012,11:15,59,12,13,15,19
07/01/2012,11:30,54,14,16,14,10
07/01/2012,11:45,65,15,21,14,15
07/01/2012,12:00,49,10,8,11,20
07/01/2012,12:15,56,16,9,15,16
07/01/2012,12:30,75,7,13,36,19
07/01/2012,12:45,72,10,12,24,26
07/01/2012,13:00,52,8,9,18,17
07/01/2012,13:15,76,14,5,33,24
07/01/2012,13:30,54,10,5,24,15
07/01/2012,13:45,70,2,10,38,20
07/01/2012,14:00,63,14,8,23,18
07/01/2012,14:15,64,11,12,22,19
07/01/2012,14:30,80,9,15,35,21
07/01/2012,14:45,97,12,19,37,29
07/01/2012,15:00,85,8,15,44,18
07/01/2012,15:15,77,9,12,35,21
07/01/2012,15:30,59,9,11,22,17
07/01/2012,15:45,76,6,9,35,26
07/01/2012,16:00,76,7,7,37,25
07/01/2012,16:15,54,3,11,23,17
07/01/2012,16:30,46,10,7,20,9
07/01/2012,16:45,47,6,11,12,18
07/01/2012,17:00,43,4,5,21,13
07/01/2012,17:15,27,5,8,5,9
07/01/2012,17:30,12,1,3,4,4
07/01/2012,17:45,6,0,1,3,2
07/01/2012,18:00,8,3,2,0,3
07/01/2012,18:15,2,1,0,1,0
07/01/2012,18:30,4,1,1,0,2
07/01/2012,18:45,1,0,1,0,0
07/01/2012,19:00,6,1,2,3,0
07/01/2012,19:15,5,1,3,1,0
07/01/2012,19:30,1,1,0,0,0
07/01/2012,19:45,0,0,0,0,0
07/01/2012,20:00,0,0,0,0,0
07/01/2012,20:15,0,0,0,0,0
07/01/2012,20:30,0,0,0,0,0
07/01/2012,20:45,0,0,0,0,0
07/01/2012,21:00,2,2,0,0,0
07/01/2012,21:15,0,0,0,0,0
07/01/2012,21:30,0,0,0,0,0
