Date,,TR Island,TR Island Bridge Ped IN,TR Island Bridge Ped OUT,TR Island Bridge Bike IN,TR Island Bridge Bike OUT
14/10/2011,00:00,,,,,
14/10/2011,00:15,,,,,
14/10/2011,00:30,,,,,
14/10/2011,00:45,,,,,
14/10/2011,01:00,,,,,
14/10/2011,01:15,,,,,
14/10/2011,01:30,,,,,
14/10/2011,01:45,,,,,
14/10/2011,02:00,,,,,
14/10/2011,02:15,,,,,
14/10/2011,02:30,,,,,
14/10/2011,02:45,,,,,
14/10/2011,03:00,,,,,
14/10/2011,03:15,,,,,
14/10/2011,03:30,,,,,
14/10/2011,03:45,,,,,
14/10/2011,04:00,,,,,
14/10/2011,04:15,,,,,
14/10/2011,04:30,,,,,
14/10/2011,04:45,,,,,
14/10/2011,05:00,,,,,
14/10/2011,05:15,,,,,
14/10/2011,05:30,,,,,
14/10/2011,05:45,,,,,
14/10/2011,06:00,0,0,0,0,0
14/10/2011,06:15,0,0,0,0,0
14/10/2011,06:30,0,0,0,0,0
14/10/2011,06:45,0,0,0,0,0
14/10/2011,07:00,0,0,0,0,0
14/10/2011,07:15,0,0,0,0,0
14/10/2011,07:30,0,0,0,0,0
14/10/2011,07:45,0,0,0,0,0
14/10/2011,08:00,0,0,0,0,0
14/10/2011,08:15,0,0,0,0,0
14/10/2011,08:30,0,0,0,0,0
14/10/2011,08:45,0,0,0,0,0
14/10/2011,09:00,0,0,0,0,0
14/10/2011,09:15,0,0,0,0,0
14/10/2011,09:30,0,0,0,0,0
14/10/2011,09:45,0,0,0,0,0
14/10/2011,10:00,0,0,0,0,0
14/10/2011,10:15,0,0,0,0,0
14/10/2011,10:30,0,0,0,0,0
14/10/2011,10:45,0,0,0,0,0
14/10/2011,11:00,0,0,0,0,0
14/10/2011,11:15,0,0,0,0,0
14/10/2011,11:30,0,0,0,0,0
14/10/2011,11:45,0,0,0,0,0
14/10/2011,12:00,0,0,0,0,0
14/10/2011,12:15,0,0,0,0,0
14/10/2011,12:30,0,0,0,0,0
14/10/2011,12:45,0,0,0,0,0
14/10/2011,13:00,0,0,0,0,0
14/10/2011,13:15,0,0,0,0,0
14/10/2011,13:30,0,0,0,0,0
14/10/2011,13:45,0,0,0,0,0
14/10/2011,14:00,0,0,0,0,0
14/10/2011,14:15,0,0,0,0,0
14/10/2011,14:30,0,0,0,0,0
14/10/2011,14:45,0,0,0,0,0
14/10/2011,15:00,0,0,0,0,0
14/10/2011,15:15,0,0,0,0,0
14/10/2011,15:30,0,0,0,0,0
14/10/2011,15:45,0,0,0,0,0
14/10/2011,16:00,0,0,0,0,0
14/10/2011,16:15,0,0,0,0,0
14/10/2011,16:30,0,0,0,0,0
14/10/2011,16:45,20,0,0,12,8
14/10/2011,17:00,12,4,1,2,5
14/10/2011,17:15,79,22,18,20,19
14/10/2011,17:30,57,21,7,18,11
14/10/2011,17:45,65,30,10,14,11
14/10/2011,18:00,68,21,13,19,15
14/10/2011,18:15,44,14,4,15,11
14/10/2011,18:30,61,17,11,19,14
14/10/2011,18:45,37,14,5,13,5
14/10/2011,19:00,25,13,1,8,3
14/10/2011,19:15,16,7,0,8,1
14/10/2011,19:30,5,4,0,0,1
14/10/2011,19:45,4,2,0,2,0
14/10/2011,20:00,4,1,0,1,2
14/10/2011,20:15,3,2,0,0,1
14/10/2011,20:30,2,1,0,1,0
14/10/2011,20:45,3,2,1,0,0
14/10/2011,21:00,3,1,0,0,2
14/10/2011,21:15,2,1,1,0,0
14/10/2011,21:30,1,1,0,0,0
14/10/2011,21:45,3,2,0,1,0
14/10/2011,22:00,0,0,0,0,0
14/10/2011,22:15,0,0,0,0,0
14/10/2011,22:30,0,0,0,0,0
14/10/2011,22:45,1,1,0,0,0
14/10/2011,23:00,3,2,0,0,1
14/10/2011,23:15,0,0,0,0,0
14/10/2011,23:30,3,1,0,2,0
14/10/2011,23:45,0,0,0,0,0
15/10/2011,00:00,0,0,0,0,0
15/10/2011,00:15,0,0,0,0,0
15/10/2011,00:30,0,0,0,0,0
15/10/2011,00:45,0,0,0,0,0
15/10/2011,01:00,1,0,1,0,0
15/10/2011,01:15,0,0,0,0,0
15/10/2011,01:30,0,0,0,0,0
15/10/2011,01:45,0,0,0,0,0
15/10/2011,02:00,0,0,0,0,0
15/10/2011,02:15,0,0,0,0,0
15/10/2011,02:30,0,0,0,0,0
15/10/2011,02:45,0,0,0,0,0
15/10/2011,03:00,2,0,2,0,0
15/10/2011,03:15,0,0,0,0,0
15/10/2011,03:30,0,0,0,0,0
15/10/2011,03:45,0,0,0,0,0
15/10/2011,04:00,0,0,0,0,0
15/10/2011,04:15,0,0,0,0,0
15/10/2011,04:30,0,0,0,0,0
15/10/2011,04:45,0,0,0,0,0
15/10/2011,05:00,0,0,0,0,0
15/10/2011,05:15,0,0,0,0,0
15/10/2011,05:30,0,0,0,0,0
15/10/2011,05:45,0,0,0,0,0
15/10/2011,06:00,97,0,0,38,59
15/10/2011,06:15,1,0,0,0,1
15/10/2011,06:30,2,0,0,2,0
15/10/2011,06:45,6,1,0,3,2
15/10/2011,07:00,12,0,1,8,3
15/10/2011,07:15,28,4,4,12,8
15/10/2011,07:30,30,5,7,4,14
15/10/2011,07:45,33,10,2,11,10
15/10/2011,08:00,45,5,4,13,23
15/10/2011,08:15,51,2,3,10,36
15/10/2011,08:30,70,13,8,20,29
15/10/2011,08:45,64,2,9,22,31
15/10/2011,09:00,53,9,5,20,19
15/10/2011,09:15,77,8,26,22,21
15/10/2011,09:30,66,2,12,25,27
15/10/2011,09:45,74,10,14,24,26
15/10/2011,10:00,67,10,14,23,20
15/10/2011,10:15,82,12,18,24,28
15/10/2011,10:30,89,9,27,30,23
15/10/2011,10:45,62,10,13,19,20
15/10/2011,11:00,75,5,18,28,24
15/10/2011,11:15,87,15,23,27,22
15/10/2011,11:30,88,19,32,16,21
15/10/2011,11:45,86,22,28,20,16
15/10/2011,12:00,81,14,29,19,19
15/10/2011,12:15,71,22,6,21,22
15/10/2011,12:30,97,27,24,22,24
15/10/2011,12:45,81,21,23,23,14
15/10/2011,13:00,77,32,17,18,10
15/10/2011,13:15,55,11,13,16,15
15/10/2011,13:30,72,19,15,16,22
15/10/2011,13:45,91,11,36,21,23
15/10/2011,14:00,68,13,26,12,17
15/10/2011,14:15,69,27,20,8,14
15/10/2011,14:30,73,19,17,9,28
15/10/2011,14:45,81,23,20,18,20
15/10/2011,15:00,67,15,21,11,20
15/10/2011,15:15,75,21,13,27,14
15/10/2011,15:30,90,34,20,16,20
15/10/2011,15:45,88,26,20,18,24
15/10/2011,16:00,85,16,35,19,15
15/10/2011,16:15,82,29,12,27,14
15/10/2011,16:30,78,20,27,16,15
15/10/2011,16:45,81,29,19,18,15
15/10/2011,17:00,69,26,17,17,9
15/10/2011,17:15,68,24,8,15,21
15/10/2011,17:30,90,23,25,24,18
15/10/2011,17:45,47,15,6,15,11
15/10/2011,18:00,58,24,9,12,13
15/10/2011,18:15,41,7,8,17,9
15/10/2011,18:30,48,16,6,17,9
15/10/2011,18:45,34,11,5,14,4
15/10/2011,19:00,19,8,3,6,2
15/10/2011,19:15,12,6,2,4,0
15/10/2011,19:30,4,0,0,2,2
15/10/2011,19:45,2,0,0,1,1
15/10/2011,20:00,4,3,0,1,0
15/10/2011,20:15,3,1,0,0,2
15/10/2011,20:30,1,0,0,0,1
15/10/2011,20:45,2,1,0,1,0
15/10/2011,21:00,2,0,2,0,0
15/10/2011,21:15,0,0,0,0,0
15/10/2011,21:30,0,0,0,0,0
15/10/2011,21:45,0,0,0,0,0
15/10/2011,22:00,2,2,0,0,0
15/10/2011,22:15,2,0,0,1,1
15/10/2011,22:30,1,1,0,0,0
15/10/2011,22:45,0,0,0,0,0
15/10/2011,23:00,2,2,0,0,0
15/10/2011,23:15,2,1,1,0,0
15/10/2011,23:30,0,0,0,0,0
15/10/2011,23:45,0,0,0,0,0
16/10/2011,00:00,1,0,1,0,0
16/10/2011,00:15,0,0,0,0,0
16/10/2011,00:30,0,0,0,0,0
16/10/2011,00:45,0,0,0,0,0
16/10/2011,01:00,0,0,0,0,0
16/10/2011,01:15,0,0,0,0,0
16/10/2011,01:30,0,0,0,0,0
16/10/2011,01:45,0,0,0,0,0
16/10/2011,02:00,0,0,0,0,0
16/10/2011,02:15,1,0,1,0,0
16/10/2011,02:30,0,0,0,0,0
16/10/2011,02:45,0,0,0,0,0
16/10/2011,03:00,1,0,0,1,0
16/10/2011,03:15,0,0,0,0,0
16/10/2011,03:30,0,0,0,0,0
16/10/2011,03:45,0,0,0,0,0
16/10/2011,04:00,0,0,0,0,0
16/10/2011,04:15,0,0,0,0,0
16/10/2011,04:30,0,0,0,0,0
16/10/2011,04:45,0,0,0,0,0
16/10/2011,05:00,0,0,0,0,0
16/10/2011,05:15,1,0,0,0,1
16/10/2011,05:30,2,1,0,1,0
16/10/2011,05:45,0,0,0,0,0
16/10/2011,06:00,101,0,0,19,82
16/10/2011,06:15,1,0,0,1,0
16/10/2011,06:30,4,1,0,0,3
16/10/2011,06:45,8,1,1,4,2
16/10/2011,07:00,8,2,4,1,1
16/10/2011,07:15,16,2,4,3,7
16/10/2011,07:30,15,2,1,2,10
16/10/2011,07:45,33,4,10,9,10
16/10/2011,08:00,19,0,2,6,11
16/10/2011,08:15,36,6,10,11,9
16/10/2011,08:30,35,7,4,14,10
16/10/2011,08:45,34,17,3,6,8
16/10/2011,09:00,70,14,17,23,16
16/10/2011,09:15,59,13,15,10,21
16/10/2011,09:30,54,8,4,18,24
16/10/2011,09:45,59,12,11,13,23
16/10/2011,10:00,81,20,15,24,22
16/10/2011,10:15,66,7,17,23,19
16/10/2011,10:30,88,19,19,25,25
16/10/2011,10:45,90,20,24,18,28
16/10/2011,11:00,104,40,15,26,23
16/10/2011,11:15,90,17,36,19,18
16/10/2011,11:30,88,24,20,24,20
16/10/2011,11:45,89,26,15,26,22
16/10/2011,12:00,115,58,13,27,17
16/10/2011,12:15,95,34,25,22,14
16/10/2011,12:30,151,63,34,24,30
16/10/2011,12:45,90,33,21,22,14
16/10/2011,13:00,106,38,30,27,11
16/10/2011,13:15,104,40,25,24,15
16/10/2011,13:30,101,48,28,13,12
16/10/2011,13:45,89,32,23,25,9
16/10/2011,14:00,78,27,17,20,14
16/10/2011,14:15,84,28,29,8,19
16/10/2011,14:30,91,34,24,10,23
16/10/2011,14:45,85,24,31,17,13
16/10/2011,15:00,79,15,34,12,18
16/10/2011,15:15,105,31,37,17,20
16/10/2011,15:30,90,26,20,23,21
16/10/2011,15:45,107,36,35,17,19
16/10/2011,16:00,83,28,16,21,18
16/10/2011,16:15,94,38,15,21,20
16/10/2011,16:30,89,22,29,19,19
16/10/2011,16:45,90,26,27,17,20
16/10/2011,17:00,77,15,14,31,17
16/10/2011,17:15,73,30,14,18,11
16/10/2011,17:30,84,26,20,27,11
16/10/2011,17:45,87,33,18,18,18
16/10/2011,18:00,50,12,13,19,6
16/10/2011,18:15,37,17,2,9,9
16/10/2011,18:30,41,10,3,19,9
16/10/2011,18:45,31,4,3,13,11
16/10/2011,19:00,10,2,0,5,3
16/10/2011,19:15,2,0,0,2,0
16/10/2011,19:30,5,2,0,2,1
16/10/2011,19:45,2,0,0,0,2
16/10/2011,20:00,4,3,0,1,0
16/10/2011,20:15,0,0,0,0,0
16/10/2011,20:30,2,0,1,1,0
16/10/2011,20:45,1,0,0,1,0
16/10/2011,21:00,2,2,0,0,0
16/10/2011,21:15,0,0,0,0,0
16/10/2011,21:30,0,0,0,0,0
16/10/2011,21:45,2,0,0,0,2
16/10/2011,22:00,2,1,1,0,0
16/10/2011,22:15,1,0,0,1,0
16/10/2011,22:30,1,0,0,1,0
16/10/2011,22:45,1,1,0,0,0
16/10/2011,23:00,1,0,1,0,0
16/10/2011,23:15,0,0,0,0,0
16/10/2011,23:30,0,0,0,0,0
16/10/2011,23:45,0,0,0,0,0
17/10/2011,00:00,0,0,0,0,0
17/10/2011,00:15,0,0,0,0,0
17/10/2011,00:30,0,0,0,0,0
17/10/2011,00:45,0,0,0,0,0
17/10/2011,01:00,1,0,1,0,0
17/10/2011,01:15,0,0,0,0,0
17/10/2011,01:30,0,0,0,0,0
17/10/2011,01:45,0,0,0,0,0
17/10/2011,02:00,0,0,0,0,0
17/10/2011,02:15,0,0,0,0,0
17/10/2011,02:30,0,0,0,0,0
17/10/2011,02:45,0,0,0,0,0
17/10/2011,03:00,0,0,0,0,0
17/10/2011,03:15,0,0,0,0,0
17/10/2011,03:30,0,0,0,0,0
17/10/2011,03:45,0,0,0,0,0
17/10/2011,04:00,0,0,0,0,0
17/10/2011,04:15,0,0,0,0,0
17/10/2011,04:30,1,0,0,0,1
17/10/2011,04:45,0,0,0,0,0
17/10/2011,05:00,3,0,1,1,1
17/10/2011,05:15,3,1,1,1,0
17/10/2011,05:30,6,0,2,0,4
17/10/2011,05:45,10,3,3,1,3
17/10/2011,06:00,106,0,3,22,81
17/10/2011,06:15,9,0,6,1,2
17/10/2011,06:30,13,3,9,0,1
17/10/2011,06:45,34,1,19,3,11
17/10/2011,07:00,35,1,16,5,13
17/10/2011,07:15,45,1,26,6,12
17/10/2011,07:30,46,6,25,6,9
17/10/2011,07:45,71,8,35,16,12
17/10/2011,08:00,60,13,35,4,8
17/10/2011,08:15,55,12,37,5,1
17/10/2011,08:30,54,4,37,6,7
17/10/2011,08:45,51,8,30,7,6
17/10/2011,09:00,33,3,25,0,5
17/10/2011,09:15,26,4,16,2,4
17/10/2011,09:30,21,5,12,1,3
17/10/2011,09:45,16,1,11,2,2
17/10/2011,10:00,16,2,9,2,3
17/10/2011,10:15,12,2,5,3,2
17/10/2011,10:30,9,1,1,4,3
17/10/2011,10:45,13,1,4,5,3
17/10/2011,11:00,14,2,5,3,4
17/10/2011,11:15,19,12,2,3,2
17/10/2011,11:30,11,2,1,2,6
17/10/2011,11:45,24,6,7,4,7
17/10/2011,12:00,36,5,5,7,19
17/10/2011,12:15,38,1,8,6,23
17/10/2011,12:30,54,8,6,18,22
17/10/2011,12:45,45,7,9,18,11
17/10/2011,13:00,41,2,8,20,11
17/10/2011,13:15,33,10,1,16,6
17/10/2011,13:30,17,2,3,9,3
17/10/2011,13:45,26,2,6,8,10
17/10/2011,14:00,27,3,4,11,9
17/10/2011,14:15,25,1,8,5,11
17/10/2011,14:30,22,8,6,7,1
17/10/2011,14:45,28,4,7,8,9
17/10/2011,15:00,23,2,9,7,5
17/10/2011,15:15,30,14,8,4,4
17/10/2011,15:30,33,11,11,6,5
17/10/2011,15:45,27,16,3,5,3
17/10/2011,16:00,30,12,6,3,9
17/10/2011,16:15,54,18,11,11,14
17/10/2011,16:30,51,23,7,5,16
17/10/2011,16:45,56,23,11,9,13
17/10/2011,17:00,58,22,11,15,10
17/10/2011,17:15,99,35,23,16,25
17/10/2011,17:30,117,65,17,17,18
17/10/2011,17:45,108,40,18,25,25
17/10/2011,18:00,106,44,13,21,28
17/10/2011,18:15,108,50,8,23,27
17/10/2011,18:30,72,34,8,18,12
17/10/2011,18:45,94,41,0,35,18
17/10/2011,19:00,46,18,3,18,7
17/10/2011,19:15,32,14,1,15,2
17/10/2011,19:30,23,11,3,5,4
17/10/2011,19:45,17,7,2,4,4
17/10/2011,20:00,9,6,1,1,1
17/10/2011,20:15,13,6,1,4,2
17/10/2011,20:30,5,3,1,1,0
17/10/2011,20:45,4,2,1,0,1
17/10/2011,21:00,4,4,0,0,0
17/10/2011,21:15,6,2,1,1,2
17/10/2011,21:30,5,3,1,1,0
17/10/2011,21:45,1,1,0,0,0
17/10/2011,22:00,2,1,0,0,1
17/10/2011,22:15,0,0,0,0,0
17/10/2011,22:30,0,0,0,0,0
17/10/2011,22:45,0,0,0,0,0
17/10/2011,23:00,3,1,1,0,1
17/10/2011,23:15,1,1,0,0,0
17/10/2011,23:30,1,0,0,1,0
17/10/2011,23:45,1,1,0,0,0
18/10/2011,00:00,0,0,0,0,0
18/10/2011,00:15,1,1,0,0,0
18/10/2011,00:30,1,1,0,0,0
18/10/2011,00:45,1,1,0,0,0
18/10/2011,01:00,0,0,0,0,0
18/10/2011,01:15,1,0,1,0,0
18/10/2011,01:30,0,0,0,0,0
18/10/2011,01:45,0,0,0,0,0
18/10/2011,02:00,0,0,0,0,0
18/10/2011,02:15,0,0,0,0,0
18/10/2011,02:30,0,0,0,0,0
18/10/2011,02:45,0,0,0,0,0
18/10/2011,03:00,0,0,0,0,0
18/10/2011,03:15,0,0,0,0,0
18/10/2011,03:30,0,0,0,0,0
18/10/2011,03:45,0,0,0,0,0
18/10/2011,04:00,0,0,0,0,0
18/10/2011,04:15,1,1,0,0,0
18/10/2011,04:30,0,0,0,0,0
18/10/2011,04:45,0,0,0,0,0
18/10/2011,05:00,3,0,2,1,0
18/10/2011,05:15,3,2,1,0,0
18/10/2011,05:30,5,1,2,0,2
18/10/2011,05:45,12,1,2,0,9
18/10/2011,06:00,111,2,2,16,91
18/10/2011,06:15,17,2,9,2,4
18/10/2011,06:30,22,0,14,5,3
18/10/2011,06:45,51,3,14,4,30
18/10/2011,07:00,67,3,26,27,11
18/10/2011,07:15,50,6,24,9,11
18/10/2011,07:30,44,4,24,10,6
18/10/2011,07:45,71,7,42,10,12
18/10/2011,08:00,69,11,43,6,9
18/10/2011,08:15,61,12,40,6,3
18/10/2011,08:30,46,8,31,3,4
18/10/2011,08:45,51,12,32,3,4
18/10/2011,09:00,34,4,23,3,4
18/10/2011,09:15,25,2,13,7,3
18/10/2011,09:30,27,5,15,1,6
18/10/2011,09:45,26,3,12,7,4
18/10/2011,10:00,26,2,9,10,5
18/10/2011,10:15,13,3,5,1,4
18/10/2011,10:30,15,3,5,3,4
18/10/2011,10:45,11,3,2,2,4
18/10/2011,11:00,20,3,6,8,3
18/10/2011,11:15,33,3,11,5,14
18/10/2011,11:30,31,4,8,9,10
18/10/2011,11:45,26,3,5,9,9
18/10/2011,12:00,34,5,4,11,14
18/10/2011,12:15,38,6,9,8,15
18/10/2011,12:30,32,6,5,12,9
18/10/2011,12:45,48,5,9,16,18
18/10/2011,13:00,37,7,7,16,7
18/10/2011,13:15,27,3,7,7,10
18/10/2011,13:30,40,8,9,17,6
18/10/2011,13:45,25,7,9,5,4
18/10/2011,14:00,21,6,2,5,8
18/10/2011,14:15,20,3,4,7,6
18/10/2011,14:30,22,6,5,8,3
18/10/2011,14:45,23,5,7,4,7
18/10/2011,15:00,23,4,5,9,5
18/10/2011,15:15,28,10,5,4,9
18/10/2011,15:30,39,13,8,10,8
18/10/2011,15:45,36,12,8,7,9
18/10/2011,16:00,36,10,13,8,5
18/10/2011,16:15,39,15,11,9,4
18/10/2011,16:30,36,17,4,9,6
18/10/2011,16:45,53,16,12,11,14
18/10/2011,17:00,60,35,5,10,10
18/10/2011,17:15,103,32,23,22,26
18/10/2011,17:30,103,39,19,25,20
18/10/2011,17:45,132,54,27,26,25
18/10/2011,18:00,113,57,18,15,23
18/10/2011,18:15,119,50,20,24,25
18/10/2011,18:30,97,38,7,31,21
18/10/2011,18:45,78,30,7,21,20
18/10/2011,19:00,48,24,3,13,8
18/10/2011,19:15,26,10,2,12,2
18/10/2011,19:30,23,15,2,4,2
18/10/2011,19:45,12,8,2,1,1
18/10/2011,20:00,13,6,0,2,5
18/10/2011,20:15,8,5,1,1,1
18/10/2011,20:30,4,0,1,2,1
18/10/2011,20:45,7,2,3,0,2
18/10/2011,21:00,3,2,1,0,0
18/10/2011,21:15,5,2,1,1,1
18/10/2011,21:30,7,4,1,2,0
18/10/2011,21:45,3,3,0,0,0
18/10/2011,22:00,5,3,1,0,1
18/10/2011,22:15,1,1,0,0,0
18/10/2011,22:30,1,1,0,0,0
18/10/2011,22:45,0,0,0,0,0
18/10/2011,23:00,0,0,0,0,0
18/10/2011,23:15,2,2,0,0,0
18/10/2011,23:30,0,0,0,0,0
18/10/2011,23:45,0,0,0,0,0
19/10/2011,00:00,1,1,0,0,0
19/10/2011,00:15,0,0,0,0,0
19/10/2011,00:30,0,0,0,0,0
19/10/2011,00:45,0,0,0,0,0
19/10/2011,01:00,0,0,0,0,0
19/10/2011,01:15,1,1,0,0,0
19/10/2011,01:30,0,0,0,0,0
19/10/2011,01:45,0,0,0,0,0
19/10/2011,02:00,1,0,0,1,0
19/10/2011,02:15,0,0,0,0,0
19/10/2011,02:30,0,0,0,0,0
19/10/2011,02:45,0,0,0,0,0
19/10/2011,03:00,0,0,0,0,0
19/10/2011,03:15,0,0,0,0,0
19/10/2011,03:30,1,0,0,0,1
19/10/2011,03:45,0,0,0,0,0
19/10/2011,04:00,1,0,0,0,1
19/10/2011,04:15,0,0,0,0,0
19/10/2011,04:30,1,0,0,1,0
19/10/2011,04:45,1,0,0,1,0
19/10/2011,05:00,0,0,0,0,0
19/10/2011,05:15,1,0,1,0,0
19/10/2011,05:30,1,0,0,1,0
19/10/2011,05:45,1,0,0,0,1
19/10/2011,06:00,99,0,1,9,89
19/10/2011,06:15,4,0,0,1,3
19/10/2011,06:30,5,1,3,0,1
19/10/2011,06:45,7,0,3,3,1
19/10/2011,07:00,9,0,5,0,4
19/10/2011,07:15,11,1,4,3,3
19/10/2011,07:30,13,1,9,1,2
19/10/2011,07:45,9,3,4,2,0
19/10/2011,08:00,11,2,5,1,3
19/10/2011,08:15,15,4,10,1,0
19/10/2011,08:30,9,1,5,0,3
19/10/2011,08:45,15,4,9,1,1
19/10/2011,09:00,13,1,8,3,1
19/10/2011,09:15,8,0,6,0,2
19/10/2011,09:30,8,1,5,0,2
19/10/2011,09:45,9,3,2,2,2
19/10/2011,10:00,11,1,5,1,4
19/10/2011,10:15,7,0,1,3,3
19/10/2011,10:30,11,2,3,3,3
19/10/2011,10:45,16,1,5,6,4
19/10/2011,11:00,7,1,1,3,2
19/10/2011,11:15,3,0,0,1,2
19/10/2011,11:30,10,1,0,3,6
19/10/2011,11:45,7,0,1,3,3
19/10/2011,12:00,9,1,2,2,4
19/10/2011,12:15,10,0,1,7,2
19/10/2011,12:30,12,0,1,6,5
19/10/2011,12:45,5,0,0,1,4
19/10/2011,13:00,11,1,0,5,5
19/10/2011,13:15,6,0,0,5,1
19/10/2011,13:30,9,0,0,6,3
19/10/2011,13:45,6,2,0,4,0
19/10/2011,14:00,5,0,1,3,1
19/10/2011,14:15,3,1,1,1,0
19/10/2011,14:30,7,0,0,4,3
19/10/2011,14:45,1,1,0,0,0
19/10/2011,15:00,6,0,1,2,3
19/10/2011,15:15,7,0,1,3,3
19/10/2011,15:30,6,1,0,4,1
19/10/2011,15:45,9,1,1,4,3
19/10/2011,16:00,8,0,0,6,2
19/10/2011,16:15,8,1,1,1,5
19/10/2011,16:30,12,5,0,6,1
19/10/2011,16:45,18,6,0,2,10
19/10/2011,17:00,16,7,1,5,3
19/10/2011,17:15,19,7,2,8,2
19/10/2011,17:30,32,13,2,6,11
19/10/2011,17:45,25,11,5,7,2
19/10/2011,18:00,36,16,6,7,7
19/10/2011,18:15,16,7,0,5,4
19/10/2011,18:30,17,9,2,4,2
19/10/2011,18:45,17,10,0,5,2
19/10/2011,19:00,7,5,1,1,0
19/10/2011,19:15,5,1,2,1,1
19/10/2011,19:30,5,2,1,2,0
19/10/2011,19:45,2,0,0,1,1
19/10/2011,20:00,5,1,1,2,1
19/10/2011,20:15,3,2,0,0,1
19/10/2011,20:30,2,0,0,1,1
19/10/2011,20:45,1,1,0,0,0
19/10/2011,21:00,1,1,0,0,0
19/10/2011,21:15,0,0,0,0,0
19/10/2011,21:30,0,0,0,0,0
19/10/2011,21:45,1,1,0,0,0
19/10/2011,22:00,1,1,0,0,0
19/10/2011,22:15,0,0,0,0,0
19/10/2011,22:30,1,0,1,0,0
19/10/2011,22:45,0,0,0,0,0
19/10/2011,23:00,0,0,0,0,0
19/10/2011,23:15,1,1,0,0,0
19/10/2011,23:30,1,1,0,0,0
19/10/2011,23:45,0,0,0,0,0
20/10/2011,00:00,0,0,0,0,0
20/10/2011,00:15,0,0,0,0,0
20/10/2011,00:30,0,0,0,0,0
20/10/2011,00:45,0,0,0,0,0
20/10/2011,01:00,0,0,0,0,0
20/10/2011,01:15,0,0,0,0,0
20/10/2011,01:30,1,1,0,0,0
20/10/2011,01:45,1,0,1,0,0
20/10/2011,02:00,0,0,0,0,0
20/10/2011,02:15,1,0,0,0,1
20/10/2011,02:30,0,0,0,0,0
20/10/2011,02:45,0,0,0,0,0
20/10/2011,03:00,0,0,0,0,0
20/10/2011,03:15,0,0,0,0,0
20/10/2011,03:30,0,0,0,0,0
20/10/2011,03:45,1,0,0,0,1
20/10/2011,04:00,0,0,0,0,0
20/10/2011,04:15,1,1,0,0,0
20/10/2011,04:30,0,0,0,0,0
20/10/2011,04:45,0,0,0,0,0
20/10/2011,05:00,2,0,1,1,0
20/10/2011,05:15,2,0,1,0,1
20/10/2011,05:30,6,2,1,1,2
20/10/2011,05:45,5,1,2,1,1
20/10/2011,06:00,101,1,1,28,71
20/10/2011,06:15,15,0,8,3,4
20/10/2011,06:30,19,2,5,2,10
20/10/2011,06:45,32,4,16,7,5
20/10/2011,07:00,38,2,19,5,12
20/10/2011,07:15,43,4,22,10,7
20/10/2011,07:30,47,5,19,10,13
20/10/2011,07:45,63,10,26,12,15
20/10/2011,08:00,59,5,30,16,8
20/10/2011,08:15,52,7,35,5,5
20/10/2011,08:30,47,8,26,4,9
20/10/2011,08:45,40,6,24,3,7
20/10/2011,09:00,40,4,21,8,7
20/10/2011,09:15,25,3,12,4,6
20/10/2011,09:30,47,8,19,2,18
20/10/2011,09:45,19,2,7,5,5
20/10/2011,10:00,13,1,5,3,4
20/10/2011,10:15,12,1,2,7,2
20/10/2011,10:30,12,3,3,2,4
20/10/2011,10:45,17,2,4,5,6
20/10/2011,11:00,12,2,5,2,3
20/10/2011,11:15,14,0,9,1,4
20/10/2011,11:30,43,5,6,28,4
20/10/2011,11:45,15,2,2,5,6
20/10/2011,12:00,14,3,4,2,5
20/10/2011,12:15,38,5,8,12,13
20/10/2011,12:30,38,7,2,13,16
20/10/2011,12:45,29,9,4,9,7
20/10/2011,13:00,24,2,5,9,8
20/10/2011,13:15,24,5,1,13,5
20/10/2011,13:30,13,3,3,3,4
20/10/2011,13:45,13,3,0,5,5
20/10/2011,14:00,17,3,2,8,4
20/10/2011,14:15,15,8,1,5,1
20/10/2011,14:30,32,9,1,7,15
20/10/2011,14:45,16,1,4,5,6
20/10/2011,15:00,12,4,2,2,4
20/10/2011,15:15,6,1,0,2,3
20/10/2011,15:30,10,3,2,2,3
20/10/2011,15:45,22,6,9,3,4
20/10/2011,16:00,17,5,5,3,4
20/10/2011,16:15,24,7,1,10,6
20/10/2011,16:30,26,12,6,3,5
20/10/2011,16:45,27,6,5,4,12
20/10/2011,17:00,40,21,7,8,4
20/10/2011,17:15,61,37,14,3,7
20/10/2011,17:30,82,39,12,18,13
20/10/2011,17:45,82,39,18,14,11
20/10/2011,18:00,83,45,10,15,13
20/10/2011,18:15,62,35,5,12,10
20/10/2011,18:30,59,25,8,18,8
20/10/2011,18:45,37,16,4,11,6
20/10/2011,19:00,32,18,2,7,5
20/10/2011,19:15,23,11,3,7,2
20/10/2011,19:30,25,12,2,8,3
20/10/2011,19:45,9,5,1,1,2
20/10/2011,20:00,8,3,3,1,1
20/10/2011,20:15,3,1,1,1,0
20/10/2011,20:30,4,1,2,0,1
20/10/2011,20:45,4,1,0,1,2
20/10/2011,21:00,6,3,3,0,0
20/10/2011,21:15,2,1,1,0,0
20/10/2011,21:30,4,3,0,0,1
20/10/2011,21:45,1,1,0,0,0
20/10/2011,22:00,1,1,0,0,0
20/10/2011,22:15,1,0,0,1,0
20/10/2011,22:30,2,1,1,0,0
20/10/2011,22:45,0,0,0,0,0
20/10/2011,23:00,2,1,0,0,1
